,secID,ticker,exchangeCD,secShortName,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,closePrice,settlePrice,turnoverVol,turnoverValue,openInt,CHG,CHG1,CHGPct,mainCon,smainCon
0,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-18,CU,,37070,,36930,36930,36700,36700,36880,44,8115500,44,-370,-190,-0.00998112,0,0
1,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-19,CU,,36880,36700.0,37140,37140,36870,37090,36950,98,18108900,78,210,70,0.00569414,0,0
2,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-20,CU,,36950,37090.0,37630,37700,37290,37290,37560,38,7138200,92,340,610,0.00920162,0,0
3,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-21,CU,,37560,37290.0,37530,38540,37500,38350,38200,304,58066900,224,790,640,0.02103301,0,0
4,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-22,CU,,38200,38350.0,38820,38820,37920,38110,38210,274,52355500,228,-90,10,-0.00235602,0,0
5,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-25,CU,,38210,38110.0,38510,39020,37940,38400,38450,148,28459800,236,190,240,0.00497252,0,0
6,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-26,CU,,38450,38400.0,38140,38350,37800,37910,38060,122,23220000,286,-540,-390,-0.01404421,0,0
7,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-27,CU,,38060,37910.0,37990,38120,37780,37870,37960,24,4555700,284,-190,-100,-0.00499212,0,0
8,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-28,CU,,37960,37870.0,37730,37730,37300,37410,37470,58,10868600,286,-550,-490,-0.01448894,0,0
9,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-04-29,CU,,37470,37410.0,37490,38020,37490,37990,37930,88,16690000,280,520,460,0.01387777,0,0
10,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-05-03,CU,,37930,37990.0,37980,38300,37850,38130,38070,26,4950000,284,200,140,0.00527287,0,0
11,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-05-04,CU,,38070,38130.0,38050,38050,37460,37500,37580,100,18793200,322,-570,-490,-0.01497242,0,0
12,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-05-05,CU,,37580,37500.0,37400,37610,37180,37220,37280,122,22746000,324,-360,-300,-0.00957956,0,0
13,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-05-06,CU,,37280,37220.0,37220,37220,36680,36920,36850,160,29482300,408,-360,-430,-0.00965665,0,0
14,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-05-09,CU,,36850,36920.0,36840,37150,36110,36110,36390,188,34208200,420,-740,-460,-0.02008141,0,0
15,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-05-10,CU,,36390,36110.0,35830,36390,35830,36300,36290,122,22142000,508,-90,-100,-0.00247321,0,0
16,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-05-11,CU,,36290,36300.0,36300,36400,36050,36390,36300,234,42472100,664,100,10,0.00275558,0,0
17,CU1704.XSGE,cu1704,XSGE,»¦Í­1704,2016-05-12,CU,,36300,36390.0,36400,36880,36210,36680,36490,98,17883900,704,380,190,0.01046832,0,0
