,secID,ticker,exchangeCD,secShortName,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,closePrice,settlePrice,turnoverVol,turnoverValue,openInt,CHG,CHG1,CHGPct,mainCon,smainCon
0,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-18,SN,,117780,,,,,116690,116690,0,0,0,-1090,-1090,-0.00925454,0,0
1,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-19,SN,,116690,116690.0,,,,114620,114620,0,0,0,-2070,-2070,-0.01773931,0,0
2,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-20,SN,,114620,114620.0,,,,115210,115210,0,0,0,590,590,0.00514744,0,0
3,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-21,SN,,115210,115210.0,,,,116320,116320,0,0,0,1110,1110,0.00963458,0,0
4,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-22,SN,,116320,116320.0,,,,113080,113080,0,0,0,-3240,-3240,-0.0278542,0,0
5,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-25,SN,,113080,113080.0,,,,112610,112610,0,0,0,-470,-470,-0.00415635,0,0
6,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-26,SN,,112610,112610.0,,,,111660,111660,0,0,0,-950,-950,-0.0084362,0,0
7,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-27,SN,,111660,111660.0,,,,111220,111220,0,0,0,-440,-440,-0.00394053,0,0
8,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-28,SN,,111220,111220.0,,,,111660,111660,0,0,0,440,440,0.00395612,0,0
9,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-04-29,SN,,111660,111660.0,,,,112030,112030,0,0,0,370,370,0.00331363,0,0
10,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-05-03,SN,,112030,112030.0,,,,112950,112950,0,0,0,920,920,0.00821209,0,0
11,SN1704.XSGE,sn1704,XSGE,»¦Îý1704,2016-05-04,SN,,112950,112950.0,,,,114150,114150,0,0,0,1200,1200,0.01062417,0,0
