,secID,ticker,exchangeCD,secShortName,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,closePrice,settlePrice,turnoverVol,turnoverValue,openInt,CHG,CHG1,CHGPct,mainCon,smainCon
0,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-18,WR,,2338,,,,,2338,2338,0,0,0,0,0,0.0,0,0
1,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-19,WR,,2338,2338.0,,,,2338,2338,0,0,0,0,0,0.0,0,0
2,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-20,WR,,2338,2338.0,,,,2338,2338,0,0,0,0,0,0.0,0,0
3,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-21,WR,,2338,2338.0,,,,2338,2338,0,0,0,0,0,0.0,0,0
4,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-22,WR,,2338,2338.0,,,,2338,2338,0,0,0,0,0,0.0,0,0
5,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-25,WR,,2338,2338.0,,,,2338,2338,0,0,0,0,0,0.0,0,0
6,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-26,WR,,2338,2338.0,,,,2338,2338,0,0,0,0,0,0.0,0,0
7,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-27,WR,,2338,2338.0,,,,2338,2338,0,0,0,0,0,0.0,0,0
8,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-28,WR,,2338,2338.0,,,,2453,2453,0,0,0,115,115,0.04918734,0,0
9,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-04-29,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
10,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-03,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
11,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-04,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
12,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-05,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
13,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-06,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
14,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-09,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
15,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-10,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
16,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-11,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
17,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-12,WR,,2453,2453.0,,,,2453,2453,0,0,0,0,0,0.0,0,0
18,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-13,WR,,2453,2453.0,,,,2573,2573,0,0,0,120,120,0.04891969,0,0
19,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-16,WR,,2573,2573.0,,,,2573,2573,0,0,0,0,0,0.0,0,0
20,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-17,WR,,2573,2573.0,,,,2573,2573,0,0,0,0,0,0.0,0,0
21,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-18,WR,,2573,2573.0,,,,2573,2573,0,0,0,0,0,0.0,0,0
22,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-19,WR,,2573,2573.0,,,,2573,2573,0,0,0,0,0,0.0,0,0
23,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-20,WR,,2573,2573.0,,,,2573,2573,0,0,0,0,0,0.0,0,0
24,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-23,WR,,2573,2573.0,,,,2573,2573,0,0,0,0,0,0.0,0,0
25,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-24,WR,,2573,2573.0,,,,2573,2573,0,0,0,0,0,0.0,0,0
26,WR1704.XSGE,wr1704,XSGE,»¦Ïß²Ä1704,2016-05-25,WR,,2573,2573.0,,,,2573,2573,0,0,0,0,0,0.0,0,0
