,dataDate,dataTime,dataMillisec,instrumentID,exchangeCD,lastPrice,lowPrice,highPrice,volume,value,openInterest,preOpenInterest,upperLimitPrice,lowerLimitPrice,preSettlementPrice,prevClosePrice,settlementPrice,openPrice,closePrice,preDelta,currDelta,clearingDay,milliSecOffset,bidPrice1,bidVolume1,bidPrice2,bidVolume2,bidPrice3,bidVolume3,bidPrice4,bidVolume4,bidPrice5,bidVolume5,askPrice1,askVolume1,askPrice2,askVolume2,askPrice3,askVolume3,askPrice4,askVolume4,askPrice5,askVolume5
0,2017-04-19,08:59:00,311,l1709,XDCE,8780,8780,8780,1670,73313000,407986,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32340311,8780,246,0,0,0,0,0,0,0,0,8785,5,0,0,0,0,0,0,0,0
1,2017-04-19,09:00:00,578,l1709,XDCE,8780,8780,8790,2128,93426550,408032,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32400578,8780,143,0,0,0,0,0,0,0,0,8785,35,0,0,0,0,0,0,0,0
2,2017-04-19,09:00:01,78,l1709,XDCE,8780,8775,8790,2742,120378450,408322,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32401078,8775,29,0,0,0,0,0,0,0,0,8780,365,0,0,0,0,0,0,0,0
3,2017-04-19,09:00:01,575,l1709,XDCE,8775,8770,8790,3288,144341350,408782,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32401575,8775,63,0,0,0,0,0,0,0,0,8780,265,0,0,0,0,0,0,0,0
4,2017-04-19,09:00:02,74,l1709,XDCE,8775,8770,8790,3460,151891150,408828,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32402074,8775,68,0,0,0,0,0,0,0,0,8780,191,0,0,0,0,0,0,0,0
5,2017-04-19,09:00:02,578,l1709,XDCE,8775,8770,8790,3624,159087400,408820,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32402578,8775,14,0,0,0,0,0,0,0,0,8780,183,0,0,0,0,0,0,0,0
6,2017-04-19,09:00:03,75,l1709,XDCE,8775,8770,8790,3792,166456200,408872,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32403075,8770,121,0,0,0,0,0,0,0,0,8775,1,0,0,0,0,0,0,0,0
7,2017-04-19,09:00:03,579,l1709,XDCE,8765,8765,8790,4074,178822450,408958,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32403579,8765,116,0,0,0,0,0,0,0,0,8770,155,0,0,0,0,0,0,0,0
8,2017-04-19,09:00:04,68,l1709,XDCE,8765,8765,8790,4582,201096800,409148,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32404068,8770,5,0,0,0,0,0,0,0,0,8775,32,0,0,0,0,0,0,0,0
9,2017-04-19,09:00:04,572,l1709,XDCE,8770,8765,8790,4684,205568650,409146,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32404572,8765,36,0,0,0,0,0,0,0,0,8770,15,0,0,0,0,0,0,0,0
10,2017-04-19,09:00:05,55,l1709,XDCE,8765,8765,8790,4870,213723400,409228,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32405055,8765,55,0,0,0,0,0,0,0,0,8770,35,0,0,0,0,0,0,0,0
11,2017-04-19,09:00:05,577,l1709,XDCE,8765,8765,8790,4982,218632700,409188,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32405577,8765,56,0,0,0,0,0,0,0,0,8770,99,0,0,0,0,0,0,0,0
12,2017-04-19,09:00:06,58,l1709,XDCE,8765,8765,8790,5040,221174550,409208,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32406058,8765,31,0,0,0,0,0,0,0,0,8770,106,0,0,0,0,0,0,0,0
13,2017-04-19,09:00:06,579,l1709,XDCE,8770,8765,8790,5112,224330400,409260,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32406579,8765,5,0,0,0,0,0,0,0,0,8770,103,0,0,0,0,0,0,0,0
14,2017-04-19,09:00:07,77,l1709,XDCE,8765,8765,8790,5182,227399350,409268,407630,9240,8360,8800,8820,0,8780,0,0,0,2017-04-19,32407077,8765,18,0,0,0,0,0,0,0,0,8770,89,0,0,0,0,0,0,0,0
