,secID,listDate,secFullName,secShortName,ticker,exchangeCD,contractType,contractObject,priceUnit,minChgPriceNum,minChgPriceUnit,priceValidDecimal,limitUpNum,limitUpUnit,limitDownNum,limitDownUnit,transCurrCD,contMultNum,contMultUnit,tradeMarginRatio,deliYear,deliMonth,lastTradeDate,firstDeliDate,lastDeliDate,deliMethod,deliGrade,tradeCommiNum,tradeCommiUnit,deliCommiNum,deliCommiUnit,listBasisPrice,settPriceMethod,deliPriceMethod,contractStatus
0,FG709.XZCE,2016-09-19,郑玻璃709合约,郑玻璃709,FG709,XZCE,CF,FG,元(人民币)/吨,1,元/吨,0,6,%,6,%,CNY,20,吨/手,7,2017,9,2017-09-14,2017-09-15,2017-09-18,P,基准交割品：符合《中华人民共和国国家标准 平板玻璃》（GB 11614-2009）（以下简称“国标”）的5mm无色透明平板玻璃（不大于2m×2.44m）一等品。   替代品及升贴水：符合国标规定的4mm无色透明平板玻璃（不大于2m×2.44m）一等品，无升贴水。,3,元/手,20,元/吨,1090,当日有成交价格的期货合约，其当日结算价是指该合约当日成交价格按照成交量的加权平均价。,合约配对日前10个交易日(含配对日)交易结算价的算术平均价。,L
