,secID,listDate,secFullName,secShortName,ticker,exchangeCD,contractType,contractObject,priceUnit,minChgPriceNum,minChgPriceUnit,priceValidDecimal,limitUpNum,limitUpUnit,limitDownNum,limitDownUnit,transCurrCD,contMultNum,contMultUnit,tradeMarginRatio,deliYear,deliMonth,lastTradeDate,firstDeliDate,lastDeliDate,deliMethod,deliGrade,tradeCommiNum,tradeCommiUnit,deliCommiNum,deliCommiUnit,listBasisPrice,settPriceMethod,deliPriceMethod,contractStatus
0,NI1709.XSGE,2016-09-20,沪镍1709合约,沪镍1709,ni1709,XSGE,CF,NI,元(人民币)/吨,10,元/吨,0,7,%,7,%,CNY,1,吨/手,9,2017,9,2017-09-21,2017-09-22,2017-09-29,p,标准品：电解镍，符合国标GB/T 6516-2010 Ni9996规定，其中镍和钴的总含量不小于99.96%。替代品：电解镍，符合国标GB/T 6516-2010 Ni9999规定，其中镍和钴的总含量不小于99.99%；或符合ASTM B39-79(2013)规定，其中镍的含量不小于99.8%。,6,元/手,2,元/吨,81390,当日结算价是指某一期货合约当日成交价格按照成交量的加权平均价。当日无成交价格的，以上一交易日的结算价作为当日结算价。,交割结算的基准价为该期货合约最后交易日的结算价。交割商品计价以交割结算基准价为基础，再加上不同等级商品质量升贴水以及非基准交割仓库与基准交割仓库的升贴水。,L
