,secID,listDate,secFullName,secShortName,ticker,exchangeCD,contractType,contractObject,priceUnit,minChgPriceNum,minChgPriceUnit,priceValidDecimal,limitUpNum,limitUpUnit,limitDownNum,limitDownUnit,transCurrCD,contMultNum,contMultUnit,tradeMarginRatio,deliYear,deliMonth,lastTradeDate,firstDeliDate,lastDeliDate,deliMethod,deliGrade,tradeCommiNum,tradeCommiUnit,deliCommiNum,deliCommiUnit,listBasisPrice,settPriceMethod,deliPriceMethod,contractStatus
0,RM709.XZCE,2016-09-19,郑菜籽粕709合约,郑菜籽粕709,RM709,XZCE,CF,RM,元(人民币)/吨,1,元/吨,0,6,%,6,%,CNY,10,吨/手,6,2017,9,2017-09-14,2017-09-15,2017-09-18,P,基准交割品：符合《中华人民共和国国家标准 饲料用菜籽粕》（GB/T 23736-2009）（以下简称《菜粕国标》）四级质量指标、氢氧化钾蛋白质溶解度不低于35.0%的菜粕，粗脂肪和赖氨酸指标不作要求。,1.5,元/手,10,元/吨,2262,当日有成交价格的期货合约，其当日结算价是指该合约当日成交价格按照成交量的加权平均价。,合约配对日前10个交易日(含配对日)交易结算价的算术平均价。,L
