,secID,listDate,secFullName,secShortName,ticker,exchangeCD,contractType,contractObject,priceUnit,minChgPriceNum,minChgPriceUnit,priceValidDecimal,limitUpNum,limitUpUnit,limitDownNum,limitDownUnit,transCurrCD,contMultNum,contMultUnit,tradeMarginRatio,deliYear,deliMonth,lastTradeDate,firstDeliDate,lastDeliDate,deliMethod,deliGrade,tradeCommiNum,tradeCommiUnit,deliCommiNum,deliCommiUnit,listBasisPrice,settPriceMethod,deliPriceMethod,contractStatus
0,PP1709.XDCE,2016-09-19,连聚丙烯1709合约,连聚丙烯1709,pp1709,XDCE,CF,PP,元(人民币)/吨,1,元/吨,0,5,%,5,%,CNY,5,吨/手,7,2017,9,2017-09-14,2017-09-15,2017-09-19,P,大连商品交易所聚丙烯交割质量标准,0.006,%,2,元/吨,6785,当日结算价是指某一期货合约当日成交价格按照成交量的加权平均价。,,L
