,secID,listDate,secFullName,secShortName,ticker,exchangeCD,contractType,contractObject,priceUnit,minChgPriceNum,minChgPriceUnit,priceValidDecimal,limitUpNum,limitUpUnit,limitDownNum,limitDownUnit,transCurrCD,contMultNum,contMultUnit,tradeMarginRatio,deliYear,deliMonth,lastTradeDate,firstDeliDate,lastDeliDate,deliMethod,deliGrade,tradeCommiNum,tradeCommiUnit,deliCommiNum,deliCommiUnit,listBasisPrice,settPriceMethod,deliPriceMethod,contractStatus
0,IF1704.CCFX,2017-02-20,沪深300股指期货1704合约,沪深1704,IF1704,CCFX,IF,IF,指数点,0.2,点,1,10,%,10,%,CNY,300,元/点,20,2017,4,2017-04-21,2017-04-21,2017-04-21,C,,0.0023,%,0.01,%,3398.4,本合约的当日结算价为合约最后一小时成交价格按照成交量的加权平均价。计算结果保留至小数点后一位。,最后交易日标的指数最后2小时的算术平均价.,L
