,secID,listDate,secFullName,secShortName,ticker,exchangeCD,contractType,contractObject,priceUnit,minChgPriceNum,minChgPriceUnit,priceValidDecimal,limitUpNum,limitUpUnit,limitDownNum,limitDownUnit,transCurrCD,contMultNum,contMultUnit,tradeMarginRatio,deliYear,deliMonth,lastTradeDate,firstDeliDate,lastDeliDate,deliMethod,deliGrade,tradeCommiNum,tradeCommiUnit,deliCommiNum,deliCommiUnit,listBasisPrice,settPriceMethod,deliPriceMethod,contractStatus
0,TA709.XZCE,2007-02-15,郑精对苯二甲酸709合约,郑PTA709,TA709,XZCE,CF,TA,元(人民币)/吨,2,元/吨,0,4,%,4,%,CNY,5,吨/手,20,2007,9,2007-09-14,2007-09-17,2007-09-18,P,"符合工业用精对苯二甲酸SH/T1612.1-2005质量标准的优等品PTA,详见《郑州商品交易所精对苯二甲酸交割细则》",3,元/手,2,元/吨,8500,当日有成交价格的期货合约，其当日结算价是指该合约当日成交价格按照成交量的加权平均价。,合约配对日前10个交易日(含配对日)交易结算价的算术平均价。,DE
1,TA709.XZCE2,2016-09-19,郑精对苯二甲酸709合约,郑PTA709,TA709,XZCE,CF,TA,元(人民币)/吨,2,元/吨,0,6,%,6,%,CNY,5,吨/手,6,2017,9,2017-09-14,2017-09-15,2017-09-18,P,"符合工业用精对苯二甲酸SH/T1612.1-2005质量标准的优等品PTA,详见《郑州商品交易所精对苯二甲酸交割细则》",3,元/手,10,元/吨,4940,当日有成交价格的期货合约，其当日结算价是指该合约当日成交价格按照成交量的加权平均价。,合约配对日前10个交易日(含配对日)交易结算价的算术平均价。,L
