,secID,listDate,secFullName,secShortName,ticker,exchangeCD,contractType,contractObject,priceUnit,minChgPriceNum,minChgPriceUnit,priceValidDecimal,limitUpNum,limitUpUnit,limitDownNum,limitDownUnit,transCurrCD,contMultNum,contMultUnit,tradeMarginRatio,deliYear,deliMonth,lastTradeDate,firstDeliDate,lastDeliDate,deliMethod,deliGrade,tradeCommiNum,tradeCommiUnit,deliCommiNum,deliCommiUnit,listBasisPrice,settPriceMethod,deliPriceMethod,contractStatus
0,AU1706.XSGE,2016-05-17,沪黄金1706合约,沪黄金1706,au1706,XSGE,CF,AU,元(人民币)/克,0.05,元/克,2,5,%,5,%,CNY,1000,克/手,6,2017,6,2017-06-15,2017-06-16,2017-06-22,P,金含量不小于99.95%的国产金锭及经交易所认可的伦敦金银市场协会（LBMA）认定的合格供货商或精炼厂生产的标准金锭（具体质量规定见附件）。,10,元/手,0.06,元/克,272.05,当日结算价是指某一期货合约当日成交价格按照成交量的加权平均价。当日无成交价格的，以上一交易日的结算价作为当日结算价。,合约最后5个有成交交易日的成交价格按照成交量的加权平均价。,L
